Summary of the training: 
(' ave_R ', 1103.68, ' std_R ', 438.86, ' min_R ', 0.0, ' max_R ', 2190.78, ' times ', 132593317, ' epi', 55700, ' clock ', 241.29, ' min')
(' ave_R ', 1093.44, ' std_R ', 454.27, ' min_R ', 0.0, ' max_R ', 2190.78, ' times ', 132870971, ' epi', 55800, ' clock ', 241.74, ' min')
(' ave_R ', 1073.74, ' std_R ', 459.51, ' min_R ', 0.0, ' max_R ', 2190.78, ' times ', 133144230, ' epi', 55900, ' clock ', 242.19, ' min')
(' ave_R ', 1073.33, ' std_R ', 470.18, ' min_R ', 0.0, ' max_R ', 2190.78, ' times ', 133420547, ' epi', 56000, ' clock ', 242.64, ' min')
(' ave_R ', 1047.82, ' std_R ', 453.36, ' min_R ', 0.0, ' max_R ', 1871.08, ' times ', 133689293, ' epi', 56100, ' clock ', 243.08, ' min')
(' ave_R ', 1050.81, ' std_R ', 451.87, ' min_R ', 0.0, ' max_R ', 1871.08, ' times ', 133954548, ' epi', 56200, ' clock ', 243.53, ' min')
(' ave_R ', 1036.82, ' std_R ', 452.59, ' min_R ', 0.0, ' max_R ', 1871.08, ' times ', 134180714, ' epi', 56300, ' clock ', 243.91, ' min')
(' ave_R ', 1023.45, ' std_R ', 444.26, ' min_R ', 0.0, ' max_R ', 1850.14, ' times ', 134441230, ' epi', 56400, ' clock ', 244.34, ' min')
(' ave_R ', 1009.65, ' std_R ', 448.89, ' min_R ', 0.0, ' max_R ', 1850.14, ' times ', 134683448, ' epi', 56500, ' clock ', 244.75, ' min')
(' ave_R ', 984.71, ' std_R ', 455.43, ' min_R ', 0.0, ' max_R ', 1850.14, ' times ', 134930727, ' epi', 56600, ' clock ', 245.17, ' min')
(' ave_R ', 959.99, ' std_R ', 461.51, ' min_R ', 0.0, ' max_R ', 2022.78, ' times ', 135195168, ' epi', 56700, ' clock ', 245.6, ' min')
(' ave_R ', 976.89, ' std_R ', 446.3, ' min_R ', 0.0, ' max_R ', 2022.78, ' times ', 135470715, ' epi', 56800, ' clock ', 246.12, ' min')
(' ave_R ', 969.99, ' std_R ', 445.19, ' min_R ', 0.0, ' max_R ', 2022.78, ' times ', 135721065, ' epi', 56900, ' clock ', 246.59, ' min')
(' ave_R ', 974.54, ' std_R ', 447.1, ' min_R ', 0.0, ' max_R ', 2022.78, ' times ', 135976693, ' epi', 57000, ' clock ', 247.07, ' min')
(' ave_R ', 996.79, ' std_R ', 468.01, ' min_R ', 0.0, ' max_R ', 2022.78, ' times ', 136261485, ' epi', 57100, ' clock ', 247.62, ' min')
(' ave_R ', 1022.29, ' std_R ', 478.21, ' min_R ', 0.0, ' max_R ', 2022.78, ' times ', 136552089, ' epi', 57200, ' clock ', 248.18, ' min')
(' ave_R ', 1070.17, ' std_R ', 469.8, ' min_R ', 0.0, ' max_R ', 2022.78, ' times ', 136847193, ' epi', 57300, ' clock ', 248.72, ' min')
(' ave_R ', 1084.96, ' std_R ', 469.42, ' min_R ', 0.0, ' max_R ', 2022.78, ' times ', 137133875, ' epi', 57400, ' clock ', 249.24, ' min')
(' ave_R ', 1114.3, ' std_R ', 455.97, ' min_R ', 0.0, ' max_R ', 2022.78, ' times ', 137417190, ' epi', 57500, ' clock ', 249.76, ' min')
(' ave_R ', 1133.97, ' std_R ', 443.44, ' min_R ', 0.0, ' max_R ', 2093.26, ' times ', 137702354, ' epi', 57600, ' clock ', 250.3, ' min')
(' ave_R ', 1173.84, ' std_R ', 423.26, ' min_R ', 0.0, ' max_R ', 2093.26, ' times ', 137995242, ' epi', 57700, ' clock ', 250.86, ' min')
(' ave_R ', 1188.15, ' std_R ', 421.59, ' min_R ', 0.0, ' max_R ', 2093.26, ' times ', 138284130, ' epi', 57800, ' clock ', 251.45, ' min')
(' ave_R ', 1201.78, ' std_R ', 418.11, ' min_R ', 0.0, ' max_R ', 2093.26, ' times ', 138550994, ' epi', 57900, ' clock ', 251.95, ' min')
(' ave_R ', 1221.86, ' std_R ', 401.38, ' min_R ', 223.56, ' max_R ', 2093.26, ' times ', 138840222, ' epi', 58000, ' clock ', 252.5, ' min')
(' ave_R ', 1222.59, ' std_R ', 382.52, ' min_R ', 223.56, ' max_R ', 2093.26, ' times ', 139124654, ' epi', 58100, ' clock ', 253.03, ' min')
(' ave_R ', 1231.16, ' std_R ', 362.09, ' min_R ', 223.56, ' max_R ', 2093.26, ' times ', 139402189, ' epi', 58200, ' clock ', 253.59, ' min')
(' ave_R ', 1222.18, ' std_R ', 377.84, ' min_R ', 223.56, ' max_R ', 2093.26, ' times ', 139692024, ' epi', 58300, ' clock ', 254.22, ' min')
(' ave_R ', 1220.77, ' std_R ', 383.1, ' min_R ', 149.14, ' max_R ', 2093.26, ' times ', 139957961, ' epi', 58400, ' clock ', 254.73, ' min')
(' ave_R ', 1220.52, ' std_R ', 387.03, ' min_R ', 116.41, ' max_R ', 2093.26, ' times ', 140232400, ' epi', 58500, ' clock ', 255.28, ' min')
(' ave_R ', 1236.66, ' std_R ', 393.02, ' min_R ', 116.41, ' max_R ', 1943.61, ' times ', 140531118, ' epi', 58600, ' clock ', 255.9, ' min')
(' ave_R ', 1178.4, ' std_R ', 423.15, ' min_R ', 43.07, ' max_R ', 1943.61, ' times ', 140780247, ' epi', 58700, ' clock ', 256.38, ' min')
(' ave_R ', 1172.3, ' std_R ', 436.43, ' min_R ', 43.07, ' max_R ', 2044.69, ' times ', 141056840, ' epi', 58800, ' clock ', 256.88, ' min')
(' ave_R ', 1182.12, ' std_R ', 427.39, ' min_R ', 43.07, ' max_R ', 2044.69, ' times ', 141356840, ' epi', 58900, ' clock ', 257.4, ' min')
(' ave_R ', 1185.23, ' std_R ', 425.37, ' min_R ', 43.07, ' max_R ', 2044.69, ' times ', 141648089, ' epi', 59000, ' clock ', 257.9, ' min')
(' ave_R ', 1188.35, ' std_R ', 427.01, ' min_R ', 43.07, ' max_R ', 2044.69, ' times ', 141925537, ' epi', 59100, ' clock ', 258.4, ' min')
(' ave_R ', 1162.36, ' std_R ', 455.13, ' min_R ', 43.07, ' max_R ', 2044.69, ' times ', 142178318, ' epi', 59200, ' clock ', 258.83, ' min')
(' ave_R ', 1174.24, ' std_R ', 451.75, ' min_R ', 43.07, ' max_R ', 2044.69, ' times ', 142474788, ' epi', 59300, ' clock ', 259.34, ' min')
(' ave_R ', 1158.48, ' std_R ', 457.63, ' min_R ', 43.07, ' max_R ', 2044.69, ' times ', 142734138, ' epi', 59400, ' clock ', 259.82, ' min')
(' ave_R ', 1113.47, ' std_R ', 467.2, ' min_R ', 43.07, ' max_R ', 2044.69, ' times ', 142978526, ' epi', 59500, ' clock ', 260.29, ' min')
(' ave_R ', 1075.54, ' std_R ', 464.66, ' min_R ', 43.07, ' max_R ', 2044.69, ' times ', 143259783, ' epi', 59600, ' clock ', 260.82, ' min')
(' ave_R ', 1116.61, ' std_R ', 452.57, ' min_R ', 58.42, ' max_R ', 2044.69, ' times ', 143542261, ' epi', 59700, ' clock ', 261.33, ' min')
(' ave_R ', 1102.09, ' std_R ', 443.86, ' min_R ', 58.42, ' max_R ', 1917.87, ' times ', 143812065, ' epi', 59800, ' clock ', 261.82, ' min')
(' ave_R ', 1101.92, ' std_R ', 452.35, ' min_R ', 58.42, ' max_R ', 1999.81, ' times ', 144085937, ' epi', 59900, ' clock ', 262.32, ' min')
(' ave_R ', 1091.51, ' std_R ', 456.51, ' min_R ', 58.42, ' max_R ', 1999.81, ' times ', 144353489, ' epi', 60000, ' clock ', 262.81, ' min')
(' ave_R ', 1070.44, ' std_R ', 467.57, ' min_R ', 58.42, ' max_R ', 1999.81, ' times ', 144604288, ' epi', 60100, ' clock ', 263.26, ' min')
(' ave_R ', 1096.17, ' std_R ', 467.49, ' min_R ', 158.11, ' max_R ', 2164.42, ' times ', 144897806, ' epi', 60200, ' clock ', 263.78, ' min')
(' ave_R ', 1105.47, ' std_R ', 477.45, ' min_R ', 0.0, ' max_R ', 2164.42, ' times ', 145178686, ' epi', 60300, ' clock ', 264.26, ' min')
(' ave_R ', 1159.86, ' std_R ', 484.84, ' min_R ', 0.0, ' max_R ', 2164.42, ' times ', 145463016, ' epi', 60400, ' clock ', 264.78, ' min')
(' ave_R ', 1213.61, ' std_R ', 472.6, ' min_R ', 0.0, ' max_R ', 2164.42, ' times ', 145747723, ' epi', 60500, ' clock ', 265.28, ' min')
(' ave_R ', 1222.28, ' std_R ', 470.91, ' min_R ', 0.0, ' max_R ', 2164.42, ' times ', 145998615, ' epi', 60600, ' clock ', 265.74, ' min')
(' ave_R ', 1199.05, ' std_R ', 472.37, ' min_R ', 0.0, ' max_R ', 2164.42, ' times ', 146241865, ' epi', 60700, ' clock ', 266.17, ' min')
(' ave_R ', 1199.22, ' std_R ', 474.85, ' min_R ', 0.0, ' max_R ', 2164.42, ' times ', 146500205, ' epi', 60800, ' clock ', 266.63, ' min')
(' ave_R ', 1189.46, ' std_R ', 478.57, ' min_R ', 0.0, ' max_R ', 2164.42, ' times ', 146797752, ' epi', 60900, ' clock ', 267.15, ' min')
(' ave_R ', 1192.71, ' std_R ', 491.08, ' min_R ', 0.0, ' max_R ', 2164.42, ' times ', 147058318, ' epi', 61000, ' clock ', 267.59, ' min')
(' ave_R ', 1191.33, ' std_R ', 496.46, ' min_R ', 0.0, ' max_R ', 2164.42, ' times ', 147315590, ' epi', 61100, ' clock ', 268.03, ' min')
(' ave_R ', 1166.09, ' std_R ', 487.32, ' min_R ', 0.0, ' max_R ', 2048.27, ' times ', 147583785, ' epi', 61200, ' clock ', 268.49, ' min')
(' ave_R ', 1122.09, ' std_R ', 485.99, ' min_R ', 15.22, ' max_R ', 2048.27, ' times ', 147873594, ' epi', 61300, ' clock ', 268.98, ' min')
(' ave_R ', 1065.44, ' std_R ', 480.48, ' min_R ', 15.22, ' max_R ', 2048.27, ' times ', 148155160, ' epi', 61400, ' clock ', 269.45, ' min')
(' ave_R ', 1053.23, ' std_R ', 468.6, ' min_R ', 15.22, ' max_R ', 2048.27, ' times ', 148424359, ' epi', 61500, ' clock ', 269.95, ' min')
(' ave_R ', 1069.75, ' std_R ', 467.25, ' min_R ', 15.22, ' max_R ', 2048.27, ' times ', 148699876, ' epi', 61600, ' clock ', 270.44, ' min')
(' ave_R ', 1098.93, ' std_R ', 470.79, ' min_R ', 15.22, ' max_R ', 2048.27, ' times ', 148993735, ' epi', 61700, ' clock ', 271.01, ' min')
(' ave_R ', 1095.9, ' std_R ', 480.12, ' min_R ', 15.22, ' max_R ', 2048.27, ' times ', 149254225, ' epi', 61800, ' clock ', 271.48, ' min')
(' ave_R ', 1104.02, ' std_R ', 472.16, ' min_R ', 53.1, ' max_R ', 2048.27, ' times ', 149530280, ' epi', 61900, ' clock ', 272.01, ' min')
(' ave_R ', 1104.4, ' std_R ', 466.55, ' min_R ', 53.1, ' max_R ', 1983.79, ' times ', 149818739, ' epi', 62000, ' clock ', 272.54, ' min')
(' ave_R ', 1113.13, ' std_R ', 446.42, ' min_R ', 126.64, ' max_R ', 1983.79, ' times ', 150092408, ' epi', 62100, ' clock ', 273.03, ' min')
(' ave_R ', 1126.03, ' std_R ', 439.71, ' min_R ', 126.64, ' max_R ', 1983.79, ' times ', 150364486, ' epi', 62200, ' clock ', 273.51, ' min')
(' ave_R ', 1143.67, ' std_R ', 437.25, ' min_R ', 37.83, ' max_R ', 1905.04, ' times ', 150607725, ' epi', 62300, ' clock ', 273.95, ' min')
(' ave_R ', 1169.97, ' std_R ', 429.62, ' min_R ', 37.83, ' max_R ', 1928.21, ' times ', 150867734, ' epi', 62400, ' clock ', 274.39, ' min')
(' ave_R ', 1165.82, ' std_R ', 450.96, ' min_R ', 37.83, ' max_R ', 1928.21, ' times ', 151142655, ' epi', 62500, ' clock ', 274.87, ' min')
(' ave_R ', 1113.71, ' std_R ', 482.41, ' min_R ', 37.83, ' max_R ', 1928.21, ' times ', 151383422, ' epi', 62600, ' clock ', 275.29, ' min')
(' ave_R ', 1126.85, ' std_R ', 484.71, ' min_R ', 37.83, ' max_R ', 1928.21, ' times ', 151682703, ' epi', 62700, ' clock ', 275.82, ' min')
(' ave_R ', 1104.11, ' std_R ', 489.57, ' min_R ', 37.83, ' max_R ', 1928.21, ' times ', 151914675, ' epi', 62800, ' clock ', 276.25, ' min')
(' ave_R ', 1090.23, ' std_R ', 497.0, ' min_R ', 37.83, ' max_R ', 1965.49, ' times ', 152188716, ' epi', 62900, ' clock ', 276.76, ' min')
(' ave_R ', 1099.63, ' std_R ', 499.06, ' min_R ', 37.83, ' max_R ', 1965.49, ' times ', 152481686, ' epi', 63000, ' clock ', 277.32, ' min')
(' ave_R ', 1101.58, ' std_R ', 498.69, ' min_R ', 37.83, ' max_R ', 1965.49, ' times ', 152774845, ' epi', 63100, ' clock ', 277.86, ' min')
(' ave_R ', 1114.63, ' std_R ', 501.46, ' min_R ', 37.83, ' max_R ', 1965.49, ' times ', 153060506, ' epi', 63200, ' clock ', 278.36, ' min')
(' ave_R ', 1105.48, ' std_R ', 496.13, ' min_R ', 49.45, ' max_R ', 1965.49, ' times ', 153349856, ' epi', 63300, ' clock ', 278.86, ' min')
(' ave_R ', 1096.68, ' std_R ', 474.42, ' min_R ', 49.45, ' max_R ', 1965.49, ' times ', 153632505, ' epi', 63400, ' clock ', 279.38, ' min')
(' ave_R ', 1074.29, ' std_R ', 468.99, ' min_R ', 49.45, ' max_R ', 1965.49, ' times ', 153891733, ' epi', 63500, ' clock ', 279.83, ' min')
(' ave_R ', 1107.61, ' std_R ', 456.37, ' min_R ', 49.45, ' max_R ', 2044.67, ' times ', 154171276, ' epi', 63600, ' clock ', 280.33, ' min')
(' ave_R ', 1081.11, ' std_R ', 449.89, ' min_R ', 49.45, ' max_R ', 2044.67, ' times ', 154446790, ' epi', 63700, ' clock ', 280.81, ' min')
(' ave_R ', 1118.31, ' std_R ', 461.39, ' min_R ', 61.63, ' max_R ', 2044.67, ' times ', 154716625, ' epi', 63800, ' clock ', 281.28, ' min')
(' ave_R ', 1147.77, ' std_R ', 451.93, ' min_R ', 61.63, ' max_R ', 2044.67, ' times ', 155004704, ' epi', 63900, ' clock ', 281.77, ' min')
(' ave_R ', 1144.86, ' std_R ', 436.16, ' min_R ', 61.63, ' max_R ', 2044.67, ' times ', 155297663, ' epi', 64000, ' clock ', 282.26, ' min')
(' ave_R ', 1144.29, ' std_R ', 449.88, ' min_R ', 61.63, ' max_R ', 2044.67, ' times ', 155571527, ' epi', 64100, ' clock ', 282.73, ' min')
(' ave_R ', 1131.32, ' std_R ', 464.72, ' min_R ', 61.63, ' max_R ', 2044.67, ' times ', 155808911, ' epi', 64200, ' clock ', 283.15, ' min')
(' ave_R ', 1159.7, ' std_R ', 455.89, ' min_R ', 61.63, ' max_R ', 2044.67, ' times ', 156083813, ' epi', 64300, ' clock ', 283.62, ' min')
(' ave_R ', 1144.3, ' std_R ', 474.3, ' min_R ', 61.63, ' max_R ', 2044.67, ' times ', 156338912, ' epi', 64400, ' clock ', 284.05, ' min')
(' ave_R ', 1160.48, ' std_R ', 459.89, ' min_R ', 61.63, ' max_R ', 2044.67, ' times ', 156631942, ' epi', 64500, ' clock ', 284.57, ' min')
(' ave_R ', 1180.28, ' std_R ', 434.99, ' min_R ', 61.63, ' max_R ', 1978.88, ' times ', 156916808, ' epi', 64600, ' clock ', 285.04, ' min')
(' ave_R ', 1199.47, ' std_R ', 436.7, ' min_R ', 61.63, ' max_R ', 1978.88, ' times ', 157200109, ' epi', 64700, ' clock ', 285.53, ' min')
(' ave_R ', 1200.64, ' std_R ', 422.04, ' min_R ', 107.04, ' max_R ', 1956.74, ' times ', 157498902, ' epi', 64800, ' clock ', 286.04, ' min')
(' ave_R ', 1202.87, ' std_R ', 433.78, ' min_R ', 107.04, ' max_R ', 2113.46, ' times ', 157785175, ' epi', 64900, ' clock ', 286.52, ' min')
(' ave_R ', 1175.07, ' std_R ', 465.28, ' min_R ', 107.04, ' max_R ', 2113.46, ' times ', 158055413, ' epi', 65000, ' clock ', 286.99, ' min')
(' ave_R ', 1193.28, ' std_R ', 463.91, ' min_R ', 107.04, ' max_R ', 2113.46, ' times ', 158346974, ' epi', 65100, ' clock ', 287.52, ' min')
(' ave_R ', 1189.74, ' std_R ', 456.77, ' min_R ', 107.04, ' max_R ', 2113.46, ' times ', 158613152, ' epi', 65200, ' clock ', 287.97, ' min')
(' ave_R ', 1154.12, ' std_R ', 487.4, ' min_R ', 70.94, ' max_R ', 2113.46, ' times ', 158891968, ' epi', 65300, ' clock ', 288.43, ' min')
(' ave_R ', 1162.47, ' std_R ', 490.64, ' min_R ', 6.91, ' max_R ', 2113.46, ' times ', 159169558, ' epi', 65400, ' clock ', 288.9, ' min')
(' ave_R ', 1187.28, ' std_R ', 504.04, ' min_R ', 6.91, ' max_R ', 2214.25, ' times ', 159440736, ' epi', 65500, ' clock ', 289.35, ' min')
(' ave_R ', 1179.83, ' std_R ', 531.67, ' min_R ', 6.91, ' max_R ', 2214.25, ' times ', 159710371, ' epi', 65600, ' clock ', 289.79, ' min')
(' ave_R ', 1172.77, ' std_R ', 536.13, ' min_R ', 6.91, ' max_R ', 2214.25, ' times ', 160007015, ' epi', 65700, ' clock ', 290.28, ' min')
(' ave_R ', 1156.35, ' std_R ', 541.66, ' min_R ', 6.91, ' max_R ', 2214.25, ' times ', 160257816, ' epi', 65800, ' clock ', 290.71, ' min')
(' ave_R ', 1159.71, ' std_R ', 544.73, ' min_R ', 6.91, ' max_R ', 2214.25, ' times ', 160543348, ' epi', 65900, ' clock ', 291.17, ' min')
(' ave_R ', 1179.0, ' std_R ', 524.73, ' min_R ', 6.91, ' max_R ', 2214.25, ' times ', 160825297, ' epi', 66000, ' clock ', 291.65, ' min')
(' ave_R ', 1172.71, ' std_R ', 514.12, ' min_R ', 6.91, ' max_R ', 2214.25, ' times ', 161104552, ' epi', 66100, ' clock ', 292.12, ' min')
(' ave_R ', 1192.2, ' std_R ', 508.38, ' min_R ', 6.91, ' max_R ', 2214.25, ' times ', 161397094, ' epi', 66200, ' clock ', 292.69, ' min')
(' ave_R ', 1224.07, ' std_R ', 483.71, ' min_R ', 6.91, ' max_R ', 2214.25, ' times ', 161684676, ' epi', 66300, ' clock ', 293.19, ' min')
(' ave_R ', 1230.48, ' std_R ', 472.47, ' min_R ', 24.06, ' max_R ', 2214.25, ' times ', 161968946, ' epi', 66400, ' clock ', 293.69, ' min')
(' ave_R ', 1205.51, ' std_R ', 456.31, ' min_R ', 24.06, ' max_R ', 2001.07, ' times ', 162252473, ' epi', 66500, ' clock ', 294.22, ' min')
(' ave_R ', 1208.89, ' std_R ', 441.9, ' min_R ', 59.39, ' max_R ', 2001.07, ' times ', 162526022, ' epi', 66600, ' clock ', 294.72, ' min')
(' ave_R ', 1205.25, ' std_R ', 438.3, ' min_R ', 59.39, ' max_R ', 2001.07, ' times ', 162807462, ' epi', 66700, ' clock ', 295.23, ' min')
(' ave_R ', 1218.74, ' std_R ', 428.79, ' min_R ', 66.9, ' max_R ', 2001.07, ' times ', 163095374, ' epi', 66800, ' clock ', 295.75, ' min')
(' ave_R ', 1180.08, ' std_R ', 422.76, ' min_R ', 51.86, ' max_R ', 1952.92, ' times ', 163375901, ' epi', 66900, ' clock ', 296.25, ' min')
(' ave_R ', 1200.1, ' std_R ', 428.42, ' min_R ', 51.86, ' max_R ', 2032.35, ' times ', 163675226, ' epi', 67000, ' clock ', 296.77, ' min')
(' ave_R ', 1176.09, ' std_R ', 445.1, ' min_R ', 51.86, ' max_R ', 2032.35, ' times ', 163962670, ' epi', 67100, ' clock ', 297.24, ' min')
(' ave_R ', 1127.25, ' std_R ', 484.34, ' min_R ', 40.63, ' max_R ', 2032.35, ' times ', 164232454, ' epi', 67200, ' clock ', 297.7, ' min')
(' ave_R ', 1137.25, ' std_R ', 486.57, ' min_R ', 40.63, ' max_R ', 2032.35, ' times ', 164532454, ' epi', 67300, ' clock ', 298.29, ' min')
(' ave_R ', 1175.59, ' std_R ', 506.12, ' min_R ', 40.63, ' max_R ', 2101.43, ' times ', 164831428, ' epi', 67400, ' clock ', 298.84, ' min')
(' ave_R ', 1226.0, ' std_R ', 531.75, ' min_R ', 40.63, ' max_R ', 2146.1, ' times ', 165122870, ' epi', 67500, ' clock ', 299.38, ' min')
(' ave_R ', 1209.13, ' std_R ', 535.24, ' min_R ', 40.63, ' max_R ', 2146.1, ' times ', 165402534, ' epi', 67600, ' clock ', 299.86, ' min')
(' ave_R ', 1237.13, ' std_R ', 545.16, ' min_R ', 40.63, ' max_R ', 2146.1, ' times ', 165693753, ' epi', 67700, ' clock ', 300.35, ' min')
(' ave_R ', 1284.92, ' std_R ', 542.72, ' min_R ', 40.63, ' max_R ', 2223.93, ' times ', 165990401, ' epi', 67800, ' clock ', 300.84, ' min')
(' ave_R ', 1300.22, ' std_R ', 539.6, ' min_R ', 40.63, ' max_R ', 2223.93, ' times ', 166251248, ' epi', 67900, ' clock ', 301.28, ' min')
(' ave_R ', 1315.38, ' std_R ', 545.24, ' min_R ', 40.63, ' max_R ', 2223.93, ' times ', 166537039, ' epi', 68000, ' clock ', 301.78, ' min')
(' ave_R ', 1342.09, ' std_R ', 541.85, ' min_R ', 40.63, ' max_R ', 2223.93, ' times ', 166807196, ' epi', 68100, ' clock ', 302.25, ' min')
(' ave_R ', 1365.73, ' std_R ', 502.32, ' min_R ', 54.83, ' max_R ', 2223.93, ' times ', 167066444, ' epi', 68200, ' clock ', 302.7, ' min')
(' ave_R ', 1350.64, ' std_R ', 514.87, ' min_R ', 54.83, ' max_R ', 2223.93, ' times ', 167348647, ' epi', 68300, ' clock ', 303.17, ' min')
(' ave_R ', 1310.99, ' std_R ', 512.86, ' min_R ', 54.83, ' max_R ', 2223.93, ' times ', 167610609, ' epi', 68400, ' clock ', 303.6, ' min')
(' ave_R ', 1268.98, ' std_R ', 506.72, ' min_R ', 54.83, ' max_R ', 2223.93, ' times ', 167896328, ' epi', 68500, ' clock ', 304.07, ' min')
(' ave_R ', 1299.77, ' std_R ', 490.04, ' min_R ', 54.83, ' max_R ', 2223.93, ' times ', 168175407, ' epi', 68600, ' clock ', 304.55, ' min')
(' ave_R ', 1259.67, ' std_R ', 483.91, ' min_R ', 93.03, ' max_R ', 2223.93, ' times ', 168442218, ' epi', 68700, ' clock ', 305.01, ' min')
(' ave_R ', 1242.65, ' std_R ', 487.85, ' min_R ', 93.03, ' max_R ', 2069.02, ' times ', 168732265, ' epi', 68800, ' clock ', 305.48, ' min')
(' ave_R ', 1250.58, ' std_R ', 497.29, ' min_R ', 78.09, ' max_R ', 2102.49, ' times ', 169002337, ' epi', 68900, ' clock ', 305.95, ' min')
(' ave_R ', 1257.57, ' std_R ', 498.28, ' min_R ', 78.09, ' max_R ', 2161.67, ' times ', 169297892, ' epi', 69000, ' clock ', 306.46, ' min')
(' ave_R ', 1261.71, ' std_R ', 492.82, ' min_R ', 78.09, ' max_R ', 2161.67, ' times ', 169572022, ' epi', 69100, ' clock ', 306.91, ' min')
(' ave_R ', 1270.23, ' std_R ', 486.96, ' min_R ', 78.09, ' max_R ', 2161.67, ' times ', 169860870, ' epi', 69200, ' clock ', 307.37, ' min')
(' ave_R ', 1246.55, ' std_R ', 478.3, ' min_R ', 78.09, ' max_R ', 2161.67, ' times ', 170139444, ' epi', 69300, ' clock ', 307.86, ' min')
(' ave_R ', 1233.08, ' std_R ', 500.55, ' min_R ', 62.08, ' max_R ', 2161.67, ' times ', 170351687, ' epi', 69400, ' clock ', 308.22, ' min')
(' ave_R ', 1231.5, ' std_R ', 514.6, ' min_R ', 62.08, ' max_R ', 2161.67, ' times ', 170597277, ' epi', 69500, ' clock ', 308.62, ' min')
(' ave_R ', 1215.84, ' std_R ', 539.28, ' min_R ', 59.79, ' max_R ', 2161.67, ' times ', 170837338, ' epi', 69600, ' clock ', 309.02, ' min')
(' ave_R ', 1239.08, ' std_R ', 534.95, ' min_R ', 59.79, ' max_R ', 2161.67, ' times ', 171131369, ' epi', 69700, ' clock ', 309.51, ' min')
(' ave_R ', 1211.73, ' std_R ', 540.79, ' min_R ', 49.79, ' max_R ', 2161.67, ' times ', 171378609, ' epi', 69800, ' clock ', 309.92, ' min')
(' ave_R ', 1211.05, ' std_R ', 546.76, ' min_R ', 0.0, ' max_R ', 2161.67, ' times ', 171627994, ' epi', 69900, ' clock ', 310.33, ' min')
(' ave_R ', 1180.93, ' std_R ', 539.96, ' min_R ', 0.0, ' max_R ', 2106.79, ' times ', 171883687, ' epi', 70000, ' clock ', 310.75, ' min')
(' ave_R ', 1143.24, ' std_R ', 544.1, ' min_R ', 0.0, ' max_R ', 2068.59, ' times ', 172133866, ' epi', 70100, ' clock ', 311.16, ' min')
(' ave_R ', 1168.71, ' std_R ', 567.21, ' min_R ', 0.0, ' max_R ', 2068.59, ' times ', 172426759, ' epi', 70200, ' clock ', 311.65, ' min')
(' ave_R ', 1194.75, ' std_R ', 579.34, ' min_R ', 0.0, ' max_R ', 2068.59, ' times ', 172719095, ' epi', 70300, ' clock ', 312.12, ' min')
(' ave_R ', 1250.24, ' std_R ', 582.94, ' min_R ', 0.0, ' max_R ', 2134.36, ' times ', 173009182, ' epi', 70400, ' clock ', 312.59, ' min')
(' ave_R ', 1244.27, ' std_R ', 583.19, ' min_R ', 0.0, ' max_R ', 2134.36, ' times ', 173292816, ' epi', 70500, ' clock ', 313.06, ' min')
(' ave_R ', 1257.46, ' std_R ', 575.26, ' min_R ', 0.0, ' max_R ', 2134.36, ' times ', 173578294, ' epi', 70600, ' clock ', 313.53, ' min')
(' ave_R ', 1283.72, ' std_R ', 587.54, ' min_R ', 0.0, ' max_R ', 2141.31, ' times ', 173871251, ' epi', 70700, ' clock ', 314.0, ' min')
(' ave_R ', 1263.31, ' std_R ', 577.61, ' min_R ', 0.0, ' max_R ', 2141.31, ' times ', 174115818, ' epi', 70800, ' clock ', 314.42, ' min')
(' ave_R ', 1269.79, ' std_R ', 564.39, ' min_R ', 0.72, ' max_R ', 2141.31, ' times ', 174388530, ' epi', 70900, ' clock ', 314.88, ' min')
(' ave_R ', 1257.02, ' std_R ', 571.41, ' min_R ', 0.72, ' max_R ', 2311.1, ' times ', 174646945, ' epi', 71000, ' clock ', 315.35, ' min')
(' ave_R ', 1292.01, ' std_R ', 561.53, ' min_R ', 0.72, ' max_R ', 2311.1, ' times ', 174939873, ' epi', 71100, ' clock ', 315.83, ' min')
(' ave_R ', 1295.61, ' std_R ', 544.32, ' min_R ', 103.85, ' max_R ', 2311.1, ' times ', 175226544, ' epi', 71200, ' clock ', 316.29, ' min')
(' ave_R ', 1323.83, ' std_R ', 542.21, ' min_R ', 103.85, ' max_R ', 2311.1, ' times ', 175505359, ' epi', 71300, ' clock ', 316.75, ' min')
(' ave_R ', 1294.95, ' std_R ', 531.71, ' min_R ', 80.83, ' max_R ', 2311.1, ' times ', 175779595, ' epi', 71400, ' clock ', 317.19, ' min')
(' ave_R ', 1307.1, ' std_R ', 508.27, ' min_R ', 80.83, ' max_R ', 2311.1, ' times ', 176057826, ' epi', 71500, ' clock ', 317.65, ' min')
(' ave_R ', 1306.74, ' std_R ', 490.38, ' min_R ', 80.83, ' max_R ', 2311.1, ' times ', 176348320, ' epi', 71600, ' clock ', 318.11, ' min')
(' ave_R ', 1256.97, ' std_R ', 491.83, ' min_R ', 80.83, ' max_R ', 2311.1, ' times ', 176605702, ' epi', 71700, ' clock ', 318.54, ' min')
(' ave_R ', 1292.04, ' std_R ', 482.18, ' min_R ', 80.83, ' max_R ', 2311.1, ' times ', 176883694, ' epi', 71800, ' clock ', 318.99, ' min')
